./trainImages/14.png,477,256,526,304,blue_sphere
./trainImages/14.png,489,308,561,383,red_cube
./trainImages/14.png,382,383,453,469,blue_cube
./trainImages/14.png,108,383,182,469,blue_cube
./trainImages/14.png,500,343,577,423,red_cube
./trainImages/14.png,199,323,251,382,red_cone
./trainImages/14.png,249,383,312,469,green_cube
./trainImages/15.png,315,259,362,313,green_cone
./trainImages/15.png,260,246,310,313,red_cube
./trainImages/15.png,155,259,202,313,green_cone
./trainImages/15.png,313,184,354,231,green_cone
./trainImages/15.png,111,232,156,283,blue_cone
./trainImages/15.png,451,403,510,469,red_cone
./trainImages/15.png,117,396,177,456,red_sphere
./trainImages/15.png,313,196,360,256,green_cube
./trainImages/16.png,373,285,424,336,green_sphere
./trainImages/16.png,316,285,367,336,red_sphere
./trainImages/16.png,496,318,551,371,green_sphere
./trainImages/16.png,407,184,448,231,green_cone
./trainImages/17.png,119,207,162,256,green_cone
./trainImages/17.png,127,184,169,231,red_cone
./trainImages/17.png,131,361,186,423,green_cone
./trainImages/17.png,496,318,551,371,red_sphere
./trainImages/17.png,185,396,245,456,green_sphere
./trainImages/18.png,139,275,200,346,red_cube
./trainImages/18.png,147,246,205,313,blue_cube
./trainImages/18.png,186,343,250,423,red_cube
./trainImages/18.png,455,181,498,223,green_sphere
./trainImages/18.png,422,259,470,313,red_cone
./trainImages/18.png,418,229,464,275,red_sphere
./trainImages/19.png,313,184,354,231,red_cone
./trainImages/19.png,266,181,308,223,blue_sphere
./trainImages/19.png,475,259,523,313,red_cone
./trainImages/19.png,460,207,504,256,red_cone
./trainImages/19.png,424,256,473,304,green_sphere
./trainImages/19.png,365,232,410,283,blue_cone
./trainImages/19.png,367,246,422,313,blue_cube
./trainImages/19.png,54,403,114,469,green_cone
./trainImages/19.png,451,403,510,469,green_cone
./trainImages/20.png,365,232,410,283,green_cone
./trainImages/20.png,414,220,470,284,green_cube
./trainImages/20.png,91,290,141,346,green_cone
./trainImages/20.png,255,355,311,412,green_sphere
./trainImages/20.png,520,396,582,456,blue_sphere
./trainImages/20.png,359,174,407,232,red_cube
./trainImages/20.png,494,323,547,382,red_cone
./trainImages/20.png,469,229,516,275,red_sphere
./trainImages/20.png,264,232,309,283,red_cone
./trainImages/21.png,253,403,311,469,red_cone
./trainImages/21.png,319,396,379,456,blue_sphere
./trainImages/21.png,416,232,461,283,red_cone
./trainImages/21.png,450,174,504,232,red_cube
./trainImages/21.png,496,318,551,371,red_sphere
./trainImages/21.png,369,259,416,313,blue_cone
./trainImages/22.png,155,220,209,284,red_cube
./trainImages/22.png,208,220,259,284,blue_cube
./trainImages/22.png,216,174,262,232,red_cube
./trainImages/22.png,480,275,547,346,red_cube
./trainImages/22.png,260,246,310,313,green_cube
./trainImages/22.png,155,259,202,313,green_cone
./trainImages/22.png,193,361,248,423,blue_cone
./trainImages/23.png,374,308,436,383,red_cube
./trainImages/23.png,316,308,373,383,green_cube
./trainImages/23.png,419,246,478,313,red_cube
./trainImages/23.png,54,343,129,423,blue_cube
./trainImages/23.png,467,232,513,283,red_cone
./trainImages/23.png,76,318,130,371,blue_sphere
./trainImages/23.png,313,184,354,231,green_cone
./trainImages/23.png,315,232,360,283,blue_cone
./trainImages/23.png,116,204,160,248,red_sphere
./trainImages/23.png,432,308,499,383,blue_cube
./trainImages/24.png,257,275,310,346,red_cube
./trainImages/24.png,198,275,255,346,green_cube
./trainImages/24.png,500,343,577,423,red_cube
./trainImages/24.png,91,290,141,346,green_cone
./trainImages/25.png,258,323,310,382,red_cone
./trainImages/25.png,255,355,311,412,red_sphere
./trainImages/25.png,363,207,406,256,red_cone
./trainImages/25.png,216,174,262,232,red_cube
./trainImages/25.png,430,285,481,336,blue_sphere
./trainImages/25.png,315,246,366,313,blue_cube
./trainImages/25.png,386,396,446,456,green_sphere
./trainImages/25.png,314,220,363,284,red_cube
./trainImages/26.png,255,355,311,412,green_sphere
./trainImages/26.png,317,343,378,423,red_cube
./trainImages/26.png,486,285,538,336,green_sphere
./trainImages/26.png,520,396,582,456,green_sphere
./trainImages/26.png,198,275,255,346,green_cube
./trainImages/26.png,437,318,491,371,blue_sphere
./trainImages/26.png,382,383,453,469,blue_cube
./trainImages/26.png,173,184,214,231,green_cone
./trainImages/26.png,130,308,195,383,blue_cube
./trainImages/26.png,119,174,171,232,blue_cube
./trainImages/26.png,203,246,257,313,green_cube
./trainImages/27.png,209,259,256,313,red_cone
./trainImages/27.png,260,246,310,313,green_cube
./trainImages/27.png,54,403,114,469,red_cone
./trainImages/27.png,265,174,309,232,blue_cube
./trainImages/28.png,361,181,403,223,red_sphere
./trainImages/28.png,313,184,354,231,green_cone
./trainImages/28.png,145,285,196,336,red_sphere
./trainImages/28.png,508,355,566,412,red_sphere
./trainImages/28.png,91,290,141,346,blue_cone
./trainImages/28.png,202,285,253,336,green_sphere
./trainImages/28.png,315,246,366,313,red_cube
./trainImages/28.png,220,184,261,231,red_cone
./trainImages/28.png,419,246,478,313,green_cube
./trainImages/28.png,54,403,114,469,red_cone
./trainImages/29.png,413,204,457,248,red_sphere
./trainImages/29.png,460,207,504,256,green_cone
./trainImages/29.png,477,256,526,304,red_sphere
./trainImages/29.png,318,355,374,412,green_sphere
./trainImages/29.png,425,275,488,346,green_cube
./trainImages/30.png,108,383,182,469,blue_cube
./trainImages/30.png,131,361,186,423,red_cone
./trainImages/30.png,80,275,145,346,blue_cube
./trainImages/30.png,198,275,255,346,blue_cube
./trainImages/30.png,407,184,448,231,green_cone
./trainImages/30.png,172,181,214,223,blue_sphere
./trainImages/31.png,204,290,254,346,red_cone
./trainImages/31.png,257,275,310,346,blue_cube
./trainImages/31.png,173,184,214,231,red_cone
./trainImages/31.png,494,323,547,382,red_cone
./trainImages/31.png,520,396,582,456,green_sphere
./trainImages/31.png,265,204,309,248,red_sphere
./trainImages/32.png,316,285,367,336,blue_sphere
./trainImages/32.png,260,290,310,346,green_cone
./trainImages/32.png,265,204,309,248,blue_sphere
./trainImages/32.png,197,318,250,371,blue_sphere
./trainImages/32.png,313,174,357,232,red_cube
./trainImages/33.png,435,323,488,382,blue_cone
./trainImages/33.png,439,343,511,423,blue_cube
./trainImages/33.png,369,259,416,313,blue_cone
./trainImages/33.png,477,256,526,304,red_sphere
./trainImages/33.png,319,403,377,469,red_cone
./trainImages/33.png,257,318,310,371,red_sphere
./trainImages/33.png,484,290,534,346,red_cone
./trainImages/33.png,147,246,205,313,red_cube
./trainImages/33.png,457,196,513,256,green_cube
./trainImages/33.png,212,196,260,256,green_cube
./trainImages/34.png,382,383,453,469,blue_cube
./trainImages/34.png,319,396,379,456,red_sphere
./trainImages/34.png,500,343,577,423,blue_cube
./trainImages/34.png,409,196,462,256,blue_cube
./trainImages/34.png,209,259,256,313,blue_cone
./trainImages/34.png,80,323,133,382,green_cone
./trainImages/34.png,108,229,154,275,blue_sphere
./trainImages/35.png,317,318,370,371,green_sphere
./trainImages/35.png,258,323,310,382,green_cone
./trainImages/35.png,98,256,147,304,green_sphere
./trainImages/35.png,38,383,118,469,blue_cube
./trainImages/35.png,313,196,360,256,green_cube
./trainImages/36.png,54,403,114,469,green_cone
./trainImages/36.png,54,343,129,423,red_cube
./trainImages/36.png,313,184,354,231,green_cone
./trainImages/36.png,91,246,153,313,blue_cube
./trainImages/37.png,197,318,250,371,red_sphere
./trainImages/37.png,255,308,311,383,blue_cube
./trainImages/37.png,377,318,430,371,red_sphere
./trainImages/37.png,453,184,495,231,blue_cone
./trainImages/37.png,457,196,513,256,green_cube
./trainImages/37.png,167,174,216,232,red_cube
./trainImages/37.png,140,323,192,382,green_cone
./trainImages/37.png,120,403,179,469,red_cone
./trainImages/37.png,370,275,429,346,red_cube
./trainImages/38.png,256,361,311,423,green_cone
./trainImages/38.png,258,323,310,382,blue_cone
./trainImages/38.png,120,403,179,469,green_cone
./trainImages/38.png,520,396,582,456,blue_sphere
./trainImages/38.png,317,318,370,371,red_sphere
./trainImages/38.png,80,275,145,346,blue_cube
./trainImages/38.png,314,220,363,284,blue_cube
./trainImages/39.png,213,232,258,283,blue_cone
./trainImages/39.png,217,207,260,256,green_cone
./trainImages/39.png,173,184,214,231,blue_cone
./trainImages/39.png,467,232,513,283,blue_cone
./trainImages/39.png,442,361,498,423,red_cone
./trainImages/39.png,370,275,429,346,green_cube
./trainImages/39.png,316,285,367,336,blue_sphere
./trainImages/39.png,408,181,450,223,green_sphere
./trainImages/39.png,257,275,310,346,blue_cube
./trainImages/40.png,318,355,374,412,red_sphere
./trainImages/40.png,255,355,311,412,green_sphere
./trainImages/40.png,116,204,160,248,red_sphere
./trainImages/40.png,451,403,510,469,green_cone
./trainImages/40.png,203,246,257,313,blue_cube
./trainImages/40.png,265,207,308,256,blue_cone
./trainImages/41.png,363,207,406,256,green_cone
./trainImages/41.png,364,220,416,284,red_cube
./trainImages/41.png,91,290,141,346,green_cone
./trainImages/41.png,193,361,248,423,green_cone
./trainImages/41.png,386,396,446,456,blue_sphere
./trainImages/41.png,139,275,200,346,green_cube
./trainImages/41.png,155,220,209,284,green_cube
./trainImages/41.png,168,207,211,256,red_cone
./trainImages/41.png,317,323,369,382,red_cone
./trainImages/41.png,315,229,361,275,red_sphere
./trainImages/42.png,215,204,259,248,blue_sphere
./trainImages/42.png,265,207,308,256,blue_cone
./trainImages/42.png,197,318,250,371,blue_sphere
./trainImages/42.png,424,256,473,304,blue_sphere
./trainImages/42.png,494,323,547,382,green_cone
./trainImages/42.png,110,196,165,256,green_cube
./trainImages/42.png,386,396,446,456,green_sphere
./trainImages/42.png,220,184,261,231,green_cone
./trainImages/42.png,315,246,366,313,red_cube
./trainImages/43.png,435,323,488,382,blue_cone
./trainImages/43.png,377,318,430,371,red_sphere
./trainImages/43.png,315,232,360,283,blue_cone
./trainImages/43.png,313,181,355,223,blue_sphere
./trainImages/43.png,191,355,247,412,blue_sphere
./trainImages/43.png,203,246,257,313,red_cube
./trainImages/43.png,199,323,251,382,red_cone
./trainImages/43.png,407,184,448,231,red_cone
./trainImages/44.png,381,355,438,412,green_sphere
./trainImages/44.png,377,318,430,371,red_sphere
./trainImages/44.png,418,229,464,275,green_sphere
./trainImages/44.png,131,361,186,423,green_cone
./trainImages/44.png,445,355,502,412,blue_sphere
./trainImages/45.png,517,403,577,469,blue_cone
./trainImages/45.png,500,343,577,423,red_cube
./trainImages/45.png,204,290,254,346,blue_cone
./trainImages/45.png,315,246,366,313,blue_cube
./trainImages/45.png,267,184,308,231,green_cone
./trainImages/45.png,408,181,450,223,green_sphere
./trainImages/45.png,160,229,206,275,red_sphere
./trainImages/45.png,54,343,129,423,green_cube
./trainImages/46.png,315,275,369,346,blue_cube
./trainImages/46.png,257,275,310,346,red_cube
./trainImages/46.png,364,220,416,284,blue_cube
./trainImages/46.png,319,403,377,469,red_cone
./trainImages/46.png,475,259,523,313,green_cone
./trainImages/46.png,318,355,374,412,blue_sphere
./trainImages/46.png,315,259,362,313,blue_cone
./trainImages/46.png,500,343,577,423,green_cube
./trainImages/46.png,484,290,534,346,red_cone
./trainImages/47.png,263,196,309,256,green_cube
./trainImages/47.png,313,196,360,256,red_cube
./trainImages/47.png,315,275,369,346,green_cube
./trainImages/47.png,68,308,138,383,green_cube
./trainImages/47.png,266,181,308,223,blue_sphere
./trainImages/47.png,318,383,383,469,blue_cube
./trainImages/47.png,455,181,498,223,blue_sphere
./trainImages/48.png,367,246,422,313,green_cube
./trainImages/48.png,422,259,470,313,green_cone
./trainImages/48.png,489,308,561,383,green_cube
./trainImages/48.png,215,204,259,248,green_sphere
./trainImages/49.png,197,318,250,371,green_sphere
./trainImages/49.png,130,308,195,383,green_cube
./trainImages/49.png,313,181,355,223,green_sphere
./trainImages/49.png,381,355,438,412,red_sphere
./trainImages/49.png,255,308,311,383,red_cube
./trainImages/49.png,432,308,499,383,red_cube
./trainImages/49.png,155,259,202,313,green_cone
./trainImages/49.png,131,361,186,423,red_cone
./trainImages/50.png,54,403,114,469,blue_cone
./trainImages/50.png,117,396,177,456,blue_sphere
./trainImages/50.png,253,403,311,469,blue_cone
./trainImages/50.png,262,259,309,313,blue_cone
./trainImages/50.png,127,184,169,231,green_cone
./trainImages/50.png,404,174,455,232,green_cube
./trainImages/51.png,161,196,213,256,red_cube
./trainImages/51.png,173,184,214,231,red_cone
./trainImages/51.png,108,383,182,469,red_cube
./trainImages/51.png,511,383,594,469,red_cube
./trainImages/51.png,54,343,129,423,blue_cube
./trainImages/52.png,432,308,499,383,blue_cube
./trainImages/52.png,377,318,430,371,blue_sphere
./trainImages/52.png,68,308,138,383,blue_cube
./trainImages/52.png,160,229,206,275,red_sphere
./trainImages/52.png,101,220,159,284,green_cube
./trainImages/52.png,430,285,481,336,green_sphere
./trainImages/53.png,187,403,245,469,red_cone
./trainImages/53.png,186,343,250,423,blue_cube
./trainImages/53.png,162,232,207,283,red_cone
./trainImages/53.png,262,259,309,313,red_cone
./trainImages/53.png,380,361,435,423,green_cone
./trainImages/53.png,64,355,122,412,green_sphere
./trainImages/53.png,193,308,253,383,red_cube
./trainImages/53.png,517,403,577,469,green_cone
./trainImages/54.png,313,181,355,223,green_sphere
./trainImages/54.png,265,174,309,232,green_cube
./trainImages/54.png,117,396,177,456,green_sphere
./trainImages/54.png,108,229,154,275,green_sphere
./trainImages/54.png,172,181,214,223,blue_sphere
./trainImages/54.png,259,285,310,336,blue_sphere
./trainImages/54.png,511,383,594,469,red_cube
./trainImages/54.png,137,318,191,371,blue_sphere
./trainImages/54.png,264,232,309,283,red_cone
./trainImages/55.png,504,361,560,423,green_cone
./trainImages/55.png,511,383,594,469,blue_cube
./trainImages/55.png,120,403,179,469,green_cone
./trainImages/55.png,193,308,253,383,green_cube
./trainImages/55.png,450,174,504,232,red_cube
./trainImages/55.png,124,181,166,223,green_sphere
./trainImages/55.png,317,318,370,371,green_sphere
./trainImages/55.png,376,323,428,382,red_cone
./trainImages/56.png,257,275,310,346,blue_cube
./trainImages/56.png,198,275,255,346,green_cube
./trainImages/56.png,161,196,213,256,blue_cube
./trainImages/56.png,38,383,118,469,blue_cube
./trainImages/56.png,450,174,504,232,red_cube
./trainImages/56.png,68,361,124,423,green_cone
./trainImages/56.png,318,361,373,423,green_cone
./trainImages/57.png,263,229,309,275,blue_sphere
./trainImages/57.png,314,220,363,284,green_cube
./trainImages/57.png,124,181,166,223,blue_sphere
./trainImages/57.png,68,361,124,423,blue_cone
./trainImages/57.png,377,318,430,371,red_sphere
./trainImages/57.png,172,181,214,223,green_sphere
./trainImages/58.png,442,361,498,423,blue_cone
./trainImages/58.png,435,323,488,382,green_cone
./trainImages/58.png,120,403,179,469,blue_cone
./trainImages/58.png,447,383,524,469,blue_cube
./trainImages/58.png,424,256,473,304,red_sphere
./trainImages/58.png,316,308,373,383,red_cube
./trainImages/58.png,215,204,259,248,red_sphere
./trainImages/59.png,489,308,561,383,blue_cube
./trainImages/59.png,508,355,566,412,green_sphere
./trainImages/59.png,409,196,462,256,blue_cube
./trainImages/59.png,98,256,147,304,red_sphere
./trainImages/59.png,517,403,577,469,green_cone
./trainImages/59.png,315,246,366,313,red_cube
./trainImages/59.png,148,290,198,346,red_cone
./trainImages/60.png,385,403,444,469,red_cone
./trainImages/60.png,318,383,383,469,blue_cube
./trainImages/60.png,265,207,308,256,red_cone
./trainImages/60.png,216,174,262,232,red_cube
./trainImages/60.png,315,246,366,313,green_cube
./trainImages/60.png,259,285,310,336,blue_sphere
./trainImages/60.png,455,181,498,223,blue_sphere
./trainImages/60.png,517,403,577,469,blue_cone
./trainImages/60.png,98,256,147,304,red_sphere
./trainImages/60.png,451,403,510,469,blue_cone
./trainImages/61.png,213,232,258,283,green_cone
./trainImages/61.png,262,220,310,284,red_cube
./trainImages/61.png,131,361,186,423,green_cone
./trainImages/61.png,155,259,202,313,blue_cone
./trainImages/61.png,430,285,481,336,blue_sphere
./trainImages/62.png,253,403,311,469,green_cone
./trainImages/62.png,318,383,383,469,blue_cube
./trainImages/62.png,360,184,401,231,green_cone
./trainImages/62.png,168,207,211,256,green_cone
./trainImages/62.png,386,396,446,456,green_sphere
./trainImages/63.png,372,290,422,346,green_cone
./trainImages/63.png,428,290,478,346,blue_cone
./trainImages/63.png,91,290,141,346,green_cone
./trainImages/63.png,318,361,373,423,green_cone
./trainImages/63.png,361,196,411,256,green_cube
./trainImages/63.png,457,196,513,256,green_cube
./trainImages/63.png,480,275,547,346,green_cube
./trainImages/63.png,173,184,214,231,red_cone
./trainImages/63.png,120,343,189,423,red_cube
./trainImages/64.png,120,343,189,423,red_cube
./trainImages/64.png,54,343,129,423,green_cube
./trainImages/64.png,167,174,216,232,red_cube
./trainImages/64.png,317,323,369,382,green_cone
./trainImages/64.png,265,204,309,248,green_sphere
./trainImages/64.png,408,181,450,223,green_sphere
./trainImages/64.png,437,318,491,371,blue_sphere
./trainImages/64.png,148,290,198,346,green_cone
./trainImages/65.png,204,290,254,346,blue_cone
./trainImages/65.png,148,290,198,346,green_cone
./trainImages/65.png,435,323,488,382,blue_cone
./trainImages/65.png,319,403,377,469,blue_cone
./trainImages/65.png,360,184,401,231,red_cone
./trainImages/65.png,263,196,309,256,blue_cube
./trainImages/65.png,261,256,309,304,blue_sphere
./trainImages/66.png,376,323,428,382,red_cone
./trainImages/66.png,432,308,499,383,red_cube
./trainImages/66.png,199,323,251,382,red_cone
./trainImages/66.png,365,232,410,283,red_cone
./trainImages/66.png,76,318,130,371,green_sphere
./trainImages/66.png,131,361,186,423,green_cone
./trainImages/66.png,508,355,566,412,red_sphere
./trainImages/67.png,187,403,245,469,blue_cone
./trainImages/67.png,108,383,182,469,green_cube
./trainImages/67.png,314,207,357,256,blue_cone
./trainImages/67.png,451,403,510,469,blue_cone
./trainImages/67.png,49,396,110,456,red_sphere
./trainImages/67.png,430,285,481,336,red_sphere
./trainImages/67.png,316,308,373,383,blue_cube
./trainImages/67.png,211,229,257,275,blue_sphere
./trainImages/67.png,98,256,147,304,green_sphere
./trainImages/67.png,318,361,373,423,green_cone
./trainImages/68.png,111,232,156,283,green_cone
./trainImages/68.png,160,229,206,275,green_sphere
./trainImages/68.png,120,403,179,469,green_cone
./trainImages/68.png,413,204,457,248,blue_sphere
./trainImages/68.png,76,318,130,371,red_sphere
./trainImages/68.png,471,246,534,313,green_cube
./trainImages/68.png,414,220,470,284,red_cube
./trainImages/68.png,191,355,247,412,blue_sphere
./trainImages/69.png,439,343,511,423,red_cube
./trainImages/69.png,381,355,438,412,blue_sphere
./trainImages/69.png,139,275,200,346,red_cube
./trainImages/69.png,91,246,153,313,red_cube
./trainImages/69.png,108,383,182,469,blue_cube
./trainImages/69.png,317,343,378,423,blue_cube
./trainImages/69.png,315,232,360,283,blue_cone
./trainImages/69.png,172,181,214,223,red_sphere
./trainImages/69.png,108,229,154,275,red_sphere
./trainImages/69.png,319,396,379,456,green_sphere
./trainImages/69.png,119,207,162,256,green_cone
./trainImages/70.png,102,259,150,313,green_cone
./trainImages/70.png,111,232,156,283,blue_cone
./trainImages/70.png,193,361,248,423,green_cone
./trainImages/70.png,252,343,311,423,blue_cube
./trainImages/70.png,168,207,211,256,red_cone
./trainImages/70.png,153,256,201,304,red_sphere
./trainImages/71.png,187,403,245,469,red_cone
./trainImages/71.png,252,396,312,456,green_sphere
./trainImages/71.png,213,232,258,283,red_cone
./trainImages/71.png,385,403,444,469,red_cone
./trainImages/71.png,101,220,159,284,blue_cube
./trainImages/71.png,120,343,189,423,red_cube
./trainImages/71.png,120,403,179,469,green_cone
./trainImages/71.png,369,259,416,313,blue_cone
./trainImages/71.png,500,343,577,423,blue_cube
./trainImages/72.png,220,184,261,231,green_cone
./trainImages/72.png,266,181,308,223,red_sphere
./trainImages/72.png,260,290,310,346,green_cone
./trainImages/72.png,162,232,207,283,green_cone
./trainImages/72.png,131,361,186,423,red_cone
./trainImages/73.png,185,396,245,456,green_sphere
./trainImages/73.png,108,383,182,469,red_cube
./trainImages/73.png,520,396,582,456,green_sphere
./trainImages/73.png,380,361,435,423,blue_cone
./trainImages/73.png,91,290,141,346,green_cone
./trainImages/73.png,318,383,383,469,blue_cube
./trainImages/74.png,318,361,373,423,blue_cone
./trainImages/74.png,256,361,311,423,red_cone
./trainImages/74.png,369,259,416,313,blue_cone
./trainImages/74.png,208,220,259,284,green_cube
./trainImages/74.png,127,355,184,412,red_sphere
./trainImages/75.png,314,220,363,284,red_cube
./trainImages/75.png,262,220,310,284,green_cube
./trainImages/75.png,255,308,311,383,red_cube
./trainImages/75.png,186,343,250,423,red_cube
./trainImages/75.png,504,361,560,423,blue_cone
./trainImages/76.png,80,275,145,346,green_cube
./trainImages/76.png,139,275,200,346,blue_cube
./trainImages/76.png,378,343,444,423,green_cube
./trainImages/76.png,212,196,260,256,green_cube
./trainImages/76.png,318,355,374,412,green_sphere
./trainImages/76.png,261,256,309,304,red_sphere
./trainImages/76.png,486,285,538,336,green_sphere
./trainImages/76.png,315,259,362,313,red_cone
./trainImages/76.png,366,229,412,275,blue_sphere
./trainImages/77.png,504,361,560,423,red_cone
./trainImages/77.png,445,355,502,412,green_sphere
./trainImages/77.png,376,323,428,382,red_cone
./trainImages/77.png,453,184,495,231,red_cone
./trainImages/77.png,80,323,133,382,blue_cone
./trainImages/77.png,137,318,191,371,red_sphere
./trainImages/77.png,359,174,407,232,blue_cube
./trainImages/77.png,199,323,251,382,green_cone
./trainImages/77.png,255,308,311,383,blue_cube
./trainImages/77.png,265,204,309,248,blue_sphere
./trainImages/77.png,382,383,453,469,blue_cube
./trainImages/78.png,494,323,547,382,green_cone
./trainImages/78.png,432,308,499,383,red_cube
./trainImages/78.png,411,207,454,256,green_cone
./trainImages/78.png,119,207,162,256,green_cone
./trainImages/78.png,372,290,422,346,red_cone
./trainImages/78.png,256,361,311,423,blue_cone
./trainImages/78.png,264,232,309,283,blue_cone
./trainImages/78.png,486,285,538,336,green_sphere
./trainImages/79.png,376,323,428,382,blue_cone
./trainImages/79.png,317,318,370,371,red_sphere
./trainImages/79.png,365,232,410,283,blue_cone
./trainImages/79.png,213,232,258,283,blue_cone
./trainImages/79.png,318,361,373,423,green_cone
./trainImages/79.png,508,355,566,412,blue_sphere
./trainImages/79.png,257,318,310,371,blue_sphere
./trainImages/79.png,127,184,169,231,red_cone
./trainImages/79.png,76,318,130,371,green_sphere
./trainImages/80.png,172,181,214,223,red_sphere
./trainImages/80.png,124,181,166,223,green_sphere
./trainImages/80.png,117,396,177,456,red_sphere
./trainImages/80.png,88,285,139,336,red_sphere
./trainImages/80.png,264,232,309,283,green_cone
./trainImages/80.png,256,361,311,423,green_cone
./trainImages/80.png,447,383,524,469,red_cube
./trainImages/80.png,464,220,524,284,green_cube
./trainImages/80.png,68,308,138,383,green_cube
